Decreased Mineralocorticoid Secretion,4
Decreased Immunologically Active Molecule Degradation,4
Decreased Kinin Degradation,4
Serotonin Activity Alteration,4
Bone Alteration,4
Pancreatic Islet Activity Alteration,4
Increased Metabolic Rate,4
Organized Electrical Activity Alteration,4
Decreased Renal K+ Excretion,4
Decreased Bradykinin Degradation,4
Renal Arterial Vasodilation,4
Bone Formation Stimulation,4
Immunologically Active Molecule Degradation Alteration,4
Increased Respiratory Secretions,3
Respiratory Secretion Viscosity Alteration,3
Small Intestine Fluid/Electrolyte Alteration,3
Vitamin Uptake and Modification Alteration,3
Decreased Vitamin Uptake and Modification,3
Decreased Renal Ca++ Excretion,3
Decreased Respiratory Secretion Viscosity,3
Increased Gluconeogenesis,3
Stimulation Small Intestine Fluid/Electrolyte Absorption,3
Small Intestine Fluid/Electrolyte Absorption Alteration,3
Respiratory Secretion Alteration,3
Increased Immunologically Active Biogenic Amine Activity,3
Decreased Glycolysis,3
Decreased Organized Electrical Activity,3
Decreased Prostaglandin Activity,3
Decreased Leukotriene Activity,3
Decreased Eicosanoid Activity,3
Decreased Lipid Derived Immunologically Active Molecule Activity,3
Increased Central Nervous System Serotonin Activity,3
Increased Serotonin Activity,3
Decreased Thromboxane Activity,3
Nucleic Acid Transcription Alteration,3
GI Motility Alteration,2
Disorganized Electrical Activity Alteration,2
Decreased GI Motility,2
Decreased DNA Replication,2
Nucleic Acid Replication Alteration,2
Inhibit Ovum Fertilization,2
Central Nervous System Depression,2
Ovum Fertilization Alteration,2
DNA Replication Alteration,2
Decreased Luteinizing Hormone Secretion,2
Decreased Lipogenesis,2
Pituitary Gland Activity Alteration,2
Decreased Glucagon Secretion,2
Gonadotropin Releasing Hormone Alteration,2
Triglyceride Metabolism Alteration,2
Cell Wall Alteration,2
Decreased Reverse Transcription to DNA,2
Cellular Structure Alteration,2
Decreased Cell Wall Synthesis & Repair,2
Reverse Transcription to DNA Alteration,2
Cell Membrane Alteration,2
Decreased Central Nervous System Disorganized Electrical Activity,2
Decreased Disorganized Electrical Activity,2
Gastric Acid Alteration,1
Inhibition Gastric Acid Secretion,1
Increased Glycogenolysis,1
Decreased Acetylcholine Activity,1
Cellular Communication Alteration,1
Decreased Peripheral Nervous System Serotonin Activity,1
Increased Lipolysis,1
Arterial Vasoconstriction,1
Decreased Gastric Motility,1
Decreased DNA Integrity,1
Decreased Transcription to RNA,1
Renal Organic Ion Transport Alteration,1
Acetylcholine Activity Alteration,1
Decreased Central Nervous System Serotonin Activity,1
Transcription to RNA Alteration,1
Dopamine Activity Alteration,1
Emesis Suppression,1
Decreased Serotonin Activity,1
Ovarian Follicular Phase Alteration,1
Uterine Function Alteration,1
Uterine Smooth Muscle Contraction or Tone,1
Decreased Uterine Smooth Muscle Contraction or Tone,1
Vaginal Function Alteration,1
Cerebral Arterial Vasoconstriction,1
Increased Dopamine Activity,1
Increased Renal Organic Ion Excretion,1
Increased Central Nervous System Dopamine Activity,1
Decreased Iodine Organification,1
Thyroid Hormone Iodination Alteration,1
Post Translation Protein Modification Alteration,1
Thyroid Gland Activity Alteration,1
Decreased Protein Modification,1
Iodine Organification Alteration,1
Decreased Thyroid Hormone Iodination,1
Inhibit Ovarian Follicular Phase,1
Decreased Complement Production,1
Increased GABA Activity,1
Gamma Amino Butyric Acid (GABA) Activity Alteration,1
Bronchoconstriction,1
Increased Distal Tubule K+ Excretion,1
Increased Diuresis,1
Negative Inotropy,1
Increased Distal Tubule H+ Excretion,1
Increased Renal K+ Excretion,1
Cardiac Rate Alteration,1
Cardiac Contractility Alteration,1
Testicular Endocrine Activity Alteration,1
Mitosis Alteration,1
Decreased Mitosis,1
Cellular Division Phase Alteration,1
Collecting Duct Water Permeability Alteration,1
Increased Organized Electrical Activity,1
Decreased Collecting Duct Water Permeability,1
Central Nervous System Stimulation,1
Increased Central Nervous System Organized Electrical Activity,1
Negative Chronotropy,1
Increased Distal Tubule Na+ Excretion,1
Diuresis Alteration,1
Hematopoiesis Alteration,1
Decreased Myeloid Cell Production,1
Hematological Cell Quantity Alteration,1
Decreased Ovarian Estrogen Secretion,1
Decreased Hematopoiesis,1
Decreased Adhesion Factor Activity,1
Stimulate Ovulation,1
Ovarian Endocrine Activity Alteration,1
Decreased Kinin Activity,1
Increased Renal Cl- Excretion,1
Sensory System Activity Alteration,1
Analgesia,1
Increased Glycolysis,1
Increased Distal Tubule Cl- Excretion,1
Increased Renal H+ Excretion,1
Decreased Dihydrotestosterone Secretion,1
Cardiac Rhythm Alteration,1
DNA Integrity Alteration,1
